ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
3376853326,3420203675,1741001715,1741001715897,0,0,1001,3420203675,3,0.01,1.04159,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376855301,3420205663,1741001736,1741001736621,0,0,1001,3420205663,3,0.01,1.04164,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376964710,3420314521,1741002799,1741002799007,1,1,1001,3420201796,5,0.01,1.04198,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04198],
3376964712,3420314523,1741002799,1741002799008,1,1,1001,3420202691,5,0.01,1.04197,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04197],
3376965700,3420315445,1741002807,1741002807284,0,0,1001,3420315445,3,0.01,1.04198,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376966693,3420316424,1741002817,1741002817886,0,0,1001,3420316424,3,0.01,1.04197,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376970218,3420319895,1741002854,1741002854895,1,1,1001,3420203675,5,0.01,1.04209,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04209],
3376970947,3420320638,1741002858,1741002858077,0,0,1001,3420320638,3,0.01,1.04207,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376975511,3420325125,1741002889,1741002889617,1,1,1001,3420205663,5,0.01,1.04214,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04214],
3376976945,3420326519,1741002898,1741002898549,0,0,1001,3420326519,3,0.01,1.04218,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376980422,3420329965,1741002921,1741002921699,1,1,1001,3420315445,5,0.01,1.04248,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04248],
3376980427,3420329966,1741002921,1741002921703,1,1,1001,3420316424,5,0.01,1.04247,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04247],
3376980658,3420330180,1741002921,1741002921806,1,1,1001,3420320638,5,0.01,1.04257,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04257],
3376982479,3420331961,1741002934,1741002934313,1,1,1001,3420326519,5,0.01,1.04268,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04268],
3376982981,3420332456,1741002939,1741002939547,0,0,1001,3420332456,3,0.01,1.04265,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376984391,3420333841,1741002949,1741002949739,0,0,1001,3420333841,3,0.01,1.04269,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376985645,3420335106,1741002960,1741002960124,0,0,1001,3420335106,3,0.01,1.04264,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3376986642,3420336124,1741002970,1741002970759,0,0,1001,3420336124,3,0.01,1.0427,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377008235,3420357725,1741003207,1741003207684,1,1,1001,3420332456,5,0.01,1.04315,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04315],
3377008241,3420357726,1741003207,1741003207686,1,1,1001,3420333841,5,0.01,1.04315,0.0,0.0,0.46,0.0,EURUSD,[tp 1.04315],
3377008247,3420357728,1741003207,1741003207688,1,1,1001,3420335106,5,0.01,1.04314,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04314],
3377008252,3420357730,1741003207,1741003207689,1,1,1001,3420336124,5,0.01,1.0432,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04320],
3377010322,3420359700,1741003221,1741003221445,0,0,1001,3420359700,3,0.01,1.04334,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377011684,3420361062,1741003231,1741003231656,0,0,1001,3420361062,3,0.01,1.04331,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377012861,3420362230,1741003241,1741003241843,0,0,1001,3420362230,3,0.01,1.04342,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377013983,3420363329,1741003250,1741003250035,1,1,1001,3420361062,5,0.01,1.04372,0.0,0.0,0.41,0.0,EURUSD,[tp 1.04372],
3377014440,3420363751,1741003252,1741003252427,0,0,1001,3420363751,3,0.01,1.04361,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377015432,3420364740,1741003262,1741003262634,0,0,1001,3420364740,3,0.01,1.04346,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377015463,3420364771,1741003263,1741003263079,1,1,1001,3420363751,4,0.01,1.04341,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04341],
3377016390,3420365697,1741003273,1741003273515,0,0,1001,3420365697,3,0.01,1.04359,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377017812,3420367077,1741003286,1741003286626,1,1,1001,3420359700,5,0.01,1.04384,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04384],
3377018520,3420367780,1741003293,1741003293748,0,0,1001,3420367780,3,0.01,1.04381,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377019467,3420368708,1741003303,1741003303712,1,1,1001,3420367780,4,0.01,1.04361,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04361],
3377020248,3420369487,1741003313,1741003313932,0,0,1001,3420369487,3,0.01,1.04364,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377021002,3420370245,1741003320,1741003320345,1,1,1001,3420369487,4,0.01,1.04344,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04344],
3377021092,3420370334,1741003321,1741003321842,1,1,1001,3420365697,4,0.01,1.04335,0.0,0.0,-0.24,0.0,EURUSD,[sl 1.04335],
3377021228,3420370472,1741003324,1741003324236,0,0,1001,3420370472,3,0.01,1.04338,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377022155,3420371400,1741003334,1741003334566,0,0,1001,3420371400,3,0.01,1.04352,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377050960,3420400221,1741003680,1741003680924,1,1,1001,3420371400,4,0.01,1.04332,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04332],
3377051222,3420400483,1741003684,1741003684979,0,0,1001,3420400483,3,0.01,1.04333,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377069660,3420419245,1741003946,1741003946690,1,1,1001,3420364740,4,0.01,1.04326,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04326],
3377069780,3420419349,1741003948,1741003948107,1,1,1001,3420362230,4,0.01,1.04322,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04322],
3377070662,3420420201,1741003960,1741003960277,1,1,1001,3420370472,4,0.01,1.04318,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04318],
3377078952,3420428494,1741004095,1741004095242,1,1,1001,3420400483,5,0.01,1.04383,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04383],
3377181546,3420530733,1741005357,1741005357796,0,0,1001,3420530733,3,0.01,1.04409,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377182334,3420531515,1741005368,1741005368370,0,0,1001,3420531515,3,0.01,1.04404,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377183147,3420532282,1741005378,1741005378555,0,0,1001,3420532282,3,0.01,1.04403,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377183673,3420532806,1741005388,1741005388881,0,0,1001,3420532806,3,0.01,1.04402,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377187707,3420536798,1741005451,1741005451999,1,1,1001,3420530733,4,0.01,1.04389,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04389],
3377188348,3420537428,1741005459,1741005459086,0,0,1001,3420537428,3,0.01,1.04388,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377195100,3420544167,1741005543,1741005543640,1,1,1001,3420537428,5,0.01,1.04438,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04438],
3377195753,3420544801,1741005549,1741005549452,0,0,1001,3420544801,3,0.01,1.04447,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377197796,3420546818,1741005571,1741005571322,1,1,1001,3420544801,4,0.01,1.04427,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04427],
3377198414,3420547448,1741005579,1741005579857,0,0,1001,3420547448,3,0.01,1.04427,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377206831,3420555814,1741005691,1741005691628,1,1,1001,3420547448,4,0.01,1.04407,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04407],
3377207472,3420556448,1741005698,1741005698772,1,1,1001,3420531515,4,0.01,1.04384,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04384],
3377207497,3420556471,1741005699,1741005699032,1,1,1001,3420532282,4,0.01,1.04383,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04383],
3377207499,3420556472,1741005699,1741005699033,1,1,1001,3420532806,4,0.01,1.04382,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04382],
3377207632,3420556621,1741005700,1741005700327,0,0,1001,3420556621,3,0.01,1.04383,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377208880,3420557837,1741005711,1741005711212,0,0,1001,3420557837,3,0.01,1.04396,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377209932,3420558875,1741005721,1741005721888,0,0,1001,3420558875,3,0.01,1.04392,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377210895,3420559822,1741005732,1741005732272,0,0,1001,3420559822,3,0.01,1.04386,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377215575,3420564440,1741005778,1741005778113,1,1,1001,3420557837,4,0.01,1.04376,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04376],
3377216138,3420565012,1741005782,1741005782447,0,0,1001,3420565012,3,0.01,1.04382,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377218859,3420567721,1741005807,1741005807604,1,1,1001,3420558875,4,0.01,1.04372,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04372],
3377219470,3420568331,1741005812,1741005812912,0,0,1001,3420568331,3,0.01,1.04381,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377220996,3420569846,1741005830,1741005830832,1,1,1001,3420559822,4,0.01,1.04366,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04366],
3377221209,3420570054,1741005833,1741005833426,0,0,1001,3420570054,3,0.01,1.04368,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377221837,3420570683,1741005839,1741005839881,1,1,1001,3420556621,4,0.01,1.04363,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04363],
3377221843,3420570684,1741005839,1741005839886,1,1,1001,3420565012,4,0.01,1.04362,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04362],
3377221855,3420570685,1741005839,1741005839890,1,1,1001,3420568331,4,0.01,1.04361,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04361],
3377222233,3420571076,1741005843,1741005843618,0,0,1001,3420571076,3,0.01,1.04362,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377223169,3420572021,1741005853,1741005853797,0,0,1001,3420572021,3,0.01,1.04371,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377224227,3420573092,1741005863,1741005863978,0,0,1001,3420573092,3,0.01,1.04371,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377227585,3420576523,1741005897,1741005897551,1,1,1001,3420572021,4,0.01,1.04351,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04351],
3377227587,3420576526,1741005897,1741005897555,1,1,1001,3420573092,4,0.01,1.04351,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04351],
3377228356,3420577386,1741005904,1741005904188,0,0,1001,3420577386,3,0.01,1.04354,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377230184,3420579069,1741005913,1741005913671,1,1,1001,3420570054,4,0.01,1.04348,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04348],
3377230307,3420579187,1741005914,1741005914372,0,0,1001,3420579187,3,0.01,1.04349,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377231535,3420580430,1741005924,1741005924608,0,0,1001,3420580430,3,0.01,1.04346,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377243349,3420592215,1741006043,1741006043961,1,1,1001,3420580430,5,0.01,1.04396,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04396],
3377243503,3420592362,1741006045,1741006045151,0,0,1001,3420592362,3,0.01,1.04398,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377244984,3420593805,1741006059,1741006059560,1,1,1001,3420579187,5,0.01,1.04399,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04399],
3377245546,3420594372,1741006065,1741006065906,0,0,1001,3420594372,3,0.01,1.04401,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377245959,3420594784,1741006072,1741006072063,1,1,1001,3420577386,5,0.01,1.04404,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04404],
3377246260,3420595079,1741006076,1741006076076,0,0,1001,3420595079,3,0.01,1.04407,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377246683,3420595508,1741006081,1741006081753,1,1,1001,3420571076,5,0.01,1.04412,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04412],
3377247118,3420595936,1741006086,1741006086504,0,0,1001,3420595936,3,0.01,1.04413,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377249724,3420598541,1741006108,1741006108454,1,1,1001,3420595936,4,0.01,1.04393,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04393],
3377250384,3420599207,1741006116,1741006116674,0,0,1001,3420599207,3,0.01,1.04395,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377250743,3420599565,1741006121,1741006121493,1,1,1001,3420595079,4,0.01,1.04387,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04387],
3377251196,3420600023,1741006127,1741006127054,0,0,1001,3420600023,3,0.01,1.04384,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377257900,3420606772,1741006213,1741006213796,1,1,1001,3420600023,5,0.01,1.04434,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04434],
3377258247,3420607108,1741006217,1741006217238,0,0,1001,3420607108,3,0.01,1.04438,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377259701,3420608550,1741006235,1741006235727,1,1,1001,3420607108,4,0.01,1.0441799999999999,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04418],
3377259762,3420608611,1741006237,1741006237404,0,0,1001,3420608611,3,0.01,1.0441799999999999,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377273547,3420622412,1741006401,1741006401409,1,1,1001,3420608611,4,0.01,1.04398,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04398],
3377274061,3420622932,1741006407,1741006407606,0,0,1001,3420622932,3,0.01,1.04393,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377330320,3420678828,1741007006,1741007006156,1,1,1001,3420599207,5,0.01,1.04445,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04445],
3377330321,3420678830,1741007006,1741007006157,1,1,1001,3420622932,5,0.01,1.04443,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04443],
3377330813,3420679322,1741007007,1741007007881,0,0,1001,3420679322,3,0.01,1.04446,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377331914,3420680418,1741007018,1741007018034,0,0,1001,3420680418,3,0.01,1.04443,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377335367,3420683871,1741007060,1741007060889,1,1,1001,3420679322,4,0.01,1.04426,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04426],
3377336005,3420684494,1741007068,1741007068207,0,0,1001,3420684494,3,0.01,1.0443,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377342529,3420691040,1741007160,1741007160758,1,1,1001,3420592362,5,0.01,1.04448,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04448],
3377343527,3420692035,1741007168,1741007168908,0,0,1001,3420692035,3,0.01,1.04452,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377343789,3420692289,1741007170,1741007170455,1,1,1001,3420594372,5,0.01,1.04451,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04451],
3377344860,3420693346,1741007179,1741007179535,0,0,1001,3420693346,3,0.01,1.04444,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377371999,3420720147,1741007465,1741007465005,1,1,1001,3420684494,5,0.01,1.0448,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04480],
3377372949,3420721060,1741007469,1741007469755,0,0,1001,3420721060,3,0.01,1.04485,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377374698,3420722778,1741007480,1741007480239,1,1,1001,3420680418,5,0.01,1.04493,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04493],
3377375813,3420723865,1741007489,1741007489922,0,0,1001,3420723865,3,0.01,1.04484,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377403852,3420751799,1741007745,1741007745784,1,1,1001,3420693346,5,0.01,1.04494,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04494],
3377404513,3420752450,1741007750,1741007750131,0,0,1001,3420752450,3,0.01,1.04494,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377411633,3420759564,1741007825,1741007825134,1,1,1001,3420752450,4,0.01,1.04474,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04474],
3377412285,3420760211,1741007830,1741007830367,0,0,1001,3420760211,3,0.01,1.04475,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377414345,3420762270,1741007849,1741007849122,1,1,1001,3420721060,4,0.01,1.04465,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04465],
3377414346,3420762271,1741007849,1741007849123,1,1,1001,3420723865,4,0.01,1.04464,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04464],
3377414633,3420762558,1741007850,1741007850566,0,0,1001,3420762558,3,0.01,1.04463,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377414729,3420762645,1741007851,1741007851138,1,1,1001,3420760211,4,0.01,1.04455,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04455],
3377415737,3420763653,1741007860,1741007860863,0,0,1001,3420763653,3,0.01,1.04449,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377416315,3420764239,1741007867,1741007867277,1,1,1001,3420762558,4,0.01,1.04443,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04443],
3377416557,3420764483,1741007871,1741007871027,0,0,1001,3420764483,3,0.01,1.04448,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377417385,3420765322,1741007881,1741007881183,0,0,1001,3420765322,3,0.01,1.04463,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377452160,3420800194,1741008295,1741008295406,1,1,1001,3420763653,5,0.01,1.04499,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04499],
3377452167,3420800200,1741008295,1741008295407,1,1,1001,3420764483,5,0.01,1.04498,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04498],
3377452655,3420800647,1741008300,1741008300855,1,1,1001,3420692035,5,0.01,1.04502,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04502],
3377452861,3420800828,1741008301,1741008301498,0,0,1001,3420800828,3,0.01,1.04507,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377452943,3420800906,1741008302,1741008302002,1,1,1001,3420765322,5,0.01,1.04509,0.0,0.0,0.46,0.0,EURUSD,[tp 1.04509],
3377453735,3420801701,1741008311,1741008311644,0,0,1001,3420801701,3,0.01,1.04504,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377454523,3420802493,1741008321,1741008321833,0,0,1001,3420802493,3,0.01,1.04506,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377455470,3420803414,1741008332,1741008332092,0,0,1001,3420803414,3,0.01,1.04508,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377459599,3420807653,1741008390,1741008390493,1,1,1001,3420800828,4,0.01,1.04487,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04487],
3377459600,3420807654,1741008390,1741008390494,1,1,1001,3420802493,4,0.01,1.04486,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04486],
3377459601,3420807655,1741008390,1741008390497,1,1,1001,3420803414,4,0.01,1.04488,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04488],
3377459710,3420807763,1741008392,1741008392275,0,0,1001,3420807763,3,0.01,1.04487,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377460592,3420808653,1741008402,1741008402482,0,0,1001,3420808653,3,0.01,1.04495,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377461746,3420809809,1741008422,1741008422898,0,0,1001,3420809809,3,0.01,1.04493,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377492080,3420840228,1741008816,1741008816500,1,1,1001,3420807763,5,0.01,1.04537,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04537],
3377492922,3420841039,1741008823,1741008823162,0,0,1001,3420841039,3,0.01,1.04537,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377496336,3420844437,1741008860,1741008860555,1,1,1001,3420841039,4,0.01,1.04517,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04517],
3377496604,3420844706,1741008863,1741008863421,0,0,1001,3420844706,3,0.01,1.04517,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377532279,3420880322,1741009347,1741009347716,1,1,1001,3420808653,5,0.01,1.04545,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04545],
3377532291,3420880326,1741009347,1741009347720,1,1,1001,3420809809,5,0.01,1.04543,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04543],
3377532797,3420880800,1741009350,1741009350517,1,1,1001,3420801701,5,0.01,1.04554,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04554],
3377533101,3420881100,1741009354,1741009354079,0,0,1001,3420881100,3,0.01,1.04534,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377533947,3420881948,1741009364,1741009364617,0,0,1001,3420881948,3,0.01,1.04553,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377534735,3420882729,1741009376,1741009376008,0,0,1001,3420882729,3,0.01,1.04548,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377540442,3420888404,1741009462,1741009462268,1,1,1001,3420844706,5,0.01,1.04567,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04567],
3377540693,3420888655,1741009466,1741009466163,0,0,1001,3420888655,3,0.01,1.04568,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377542685,3420890615,1741009496,1741009496107,1,1,1001,3420888655,4,0.01,1.04548,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04548],
3377542695,3420890625,1741009496,1741009496365,0,0,1001,3420890625,3,0.01,1.0455,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377587712,3420935296,1741010005,1741010005064,1,1,1001,3420881948,4,0.01,1.04533,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04533],
3377587808,3420935388,1741010006,1741010006212,1,1,1001,3420890625,4,0.01,1.0453,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04530],
3377587835,3420935412,1741010006,1741010006400,1,1,1001,3420882729,4,0.01,1.04528,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04528],
3377587874,3420935453,1741010006,1741010006633,0,0,1001,3420935453,3,0.01,1.04531,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377589024,3420936681,1741010016,1741010016960,0,0,1001,3420936681,3,0.01,1.04535,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377589841,3420937574,1741010027,1741010027137,0,0,1001,3420937574,3,0.01,1.0453,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377594175,3420941915,1741010076,1741010076642,1,1,1001,3420936681,4,0.01,1.04515,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04515],
3377594240,3420941981,1741010077,1741010077343,0,0,1001,3420941981,3,0.01,1.04518,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377594466,3420942206,1741010079,1741010079824,1,1,1001,3420881100,4,0.01,1.04514,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04514],
3377594845,3420942575,1741010084,1741010084789,1,1,1001,3420935453,4,0.01,1.04511,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04511],
3377595351,3420943077,1741010087,1741010087611,0,0,1001,3420943077,3,0.01,1.04514,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377596107,3420943834,1741010097,1741010097772,0,0,1001,3420943834,3,0.01,1.04519,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377596861,3420944599,1741010109,1741010109246,1,1,1001,3420937574,4,0.01,1.0451,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04510],
3377597688,3420945429,1741010117,1741010117926,0,0,1001,3420945429,3,0.01,1.04509,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377598625,3420946365,1741010130,1741010130238,1,1,1001,3420941981,4,0.01,1.04498,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04498],
3377598633,3420946368,1741010130,1741010130243,1,1,1001,3420943834,4,0.01,1.04499,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04499],
3377599558,3420947186,1741010138,1741010138085,0,0,1001,3420947186,3,0.01,1.04505,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377600486,3420948122,1741010148,1741010148261,0,0,1001,3420948122,3,0.01,1.04503,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377602343,3420949960,1741010160,1741010160391,1,1,1001,3420943077,4,0.01,1.04494,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04494],
3377602903,3420950525,1741010168,1741010168435,0,0,1001,3420950525,3,0.01,1.04504,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377610613,3420958261,1741010260,1741010260776,1,1,1001,3420945429,4,0.01,1.04489,0.0,0.0,-0.2,0.0,EURUSD,[sl 1.04489],
3377611544,3420959196,1741010268,1741010268608,0,0,1001,3420959196,3,0.01,1.04494,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377628575,3420976079,1741010445,1741010445650,1,1,1001,3420959196,5,0.01,1.04544,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04544],
3377628760,3420976262,1741010448,1741010448810,0,0,1001,3420976262,3,0.01,1.04546,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377629236,3420976739,1741010456,1741010456041,1,1,1001,3420947186,5,0.01,1.04555,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04555],
3377629238,3420976740,1741010456,1741010456043,1,1,1001,3420948122,5,0.01,1.04553,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04553],
3377629241,3420976741,1741010456,1741010456046,1,1,1001,3420950525,5,0.01,1.04554,0.0,0.0,0.5,0.0,EURUSD,[tp 1.04554],
3377629666,3420977157,1741010458,1741010458975,0,0,1001,3420977157,3,0.01,1.04558,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
3377630945,3420978353,1741010469,1741010469373,0,0,1001,3420978353,3,0.01,1.04575,0.0,0.0,0.0,0.0,EURUSD,Spread-Based Ent,
